instance_id,file_path,location_count,functions,structs,variables,macros,others
d1e3b1d92d25abf97943,fs/fsopen.c,2,__do_sys_fsconfig; vfs_fsconfig_locked,,,,
d1e3b1d92d25abf97943,lib/string.c,1,memchr,,,,
d1e3b1d92d25abf97943,include/linux/fs_context.h,2,,fs_context_operations; fs_parameter,,,
d1e3b1d92d25abf97943,include/linux/string.h,1,memchr,,,,
d1e3b1d92d25abf97943,mm/kasan/report.c,2,kasan_report; print_address_description,,,,
1917d778024161609247,net/qrtr/qrtr.c,6,qrtr_alloc_ctrl_packet; qrtr_endpoint_post; qrtr_node_enqueue,qrtr_hdr_v1; qrtr_hdr_v2; qrtr_node,,,
1917d778024161609247,net/qrtr/tun.c,1,qrtr_tun_write_iter,,,,
1917d778024161609247,include/linux/skbuff.h,2,skb_put_data,sk_buff,,,
1917d778024161609247,include/linux/string.h,1,memcpy,,,,
1917d778024161609247,mm/kasan/report.c,2,kasan_report; print_address_description,,,,
1917d778024161609247,mm/kasan/generic.c,1,check_memory_region,,,,
92968395eedbdbd3617d,net/netfilter/nfnetlink_cttimeout.c,3,cttimeout_net_exit,ctnl_timeout; nfct_timeout_pernet,,,
92968395eedbdbd3617d,net/core/net_namespace.c,3,cleanup_net; ops_exit_list,pernet_operations,,,
92968395eedbdbd3617d,lib/list_debug.c,1,__list_del_entry_valid,,,,
92968395eedbdbd3617d,include/linux/list.h,3,__list_del_entry; list_del,,,INIT_LIST_HEAD,
92968395eedbdbd3617d,include/net/netfilter/nf_conntrack_timeout.h,2,nf_ct_timeout_find,nf_ct_timeout,,,
fa4648a5446460b7b963,fs/ntfs3/bitmap.c,6,wnd_init; wnd_map; wnd_set_free; wnd_set_used,e_node; wnd_bitmap,,,
fa4648a5446460b7b963,fs/ntfs3/super.c,4,ntfs_fill_super; ntfs_init_from_boot,ntfs_mount_options; ntfs_sb_info,,,
fa4648a5446460b7b963,mm/page_alloc.c,2,__alloc_pages; free_pages,,,,
fa4648a5446460b7b963,mm/slab_common.c,2,__kmalloc_large_node; kfree,,,,
1631f09646bc214d2e76,fs/ntfs3/super.c,8,ntfs_fill_super; ntfs_init_from_boot,NTFS_BOOT; ntfs_sb_info,dev_size; sbi->cluster_bits; sbi->cluster_size; sector_size,,
1631f09646bc214d2e76,fs/ntfs3/ntfs.h,2,,MFT_REC; NTFS_RECORD_HEADER,,,
1631f09646bc214d2e76,lib/ubsan.c,1,__ubsan_handle_shift_out_of_bounds,,,,
33f3faaa0c08744f7d40,fs/ntfs3/super.c,5,ntfs_fill_super; ntfs_init_from_boot; ntfs_set_state,ntfs_mount_options; ntfs_sb_info,,,
33f3faaa0c08744f7d40,mm/page_alloc.c,4,__alloc_pages; get_page_from_freelist; should_reclaim_retry,alloc_context,,,
33f3faaa0c08744f7d40,mm/slab_common.c,3,__do_kmalloc_node; __kmalloc_large_node; kmalloc_slab,,,,
33f3faaa0c08744f7d40,include/linux/gfp.h,3,__alloc_pages_node; gfp_zone,,,__GFP_DIRECT_RECLAIM,
703d9e154b3b58277261,net/l2tp/l2tp_core.c,3,l2tp_tunnel_register; setup_udp_tunnel_sock; udp_tunnel_encap_enable,,,,
703d9e154b3b58277261,include/net/udp_tunnel.h,2,udp_tunnel_encap_enable,,,UDP_TUNNEL_NIC_INFO,
703d9e154b3b58277261,kernel/jump_label.c,3,cpus_read_lock; static_key_slow_inc; static_key_slow_inc_cpuslocked,,,,
703d9e154b3b58277261,include/linux/percpu-rwsem.h,3,percpu_down_read,percpu_rw_semaphore,,might_sleep,
703d9e154b3b58277261,kernel/locking/percpu-rwsem.c,2,__percpu_down_read_trylock; percpu_rwsem_wait,,,,
703d9e154b3b58277261,kernel/sched/core.c,1,__might_resched,,,,
703d9e154b3b58277261,kernel/cpu.c,1,cpus_read_lock,,,,
703d9e154b3b58277261,net/ipv4/udp_tunnel_core.c,1,setup_udp_tunnel_sock,,,,
1bb51491ca5df96a5f724899d1dbb87afda61419,net/bluetooth/hci_conn.c,5,hci_conn_del; hci_conn_hash_flush; hci_conn_unlink,hci_conn; hci_dev,,,
1bb51491ca5df96a5f724899d1dbb87afda61419,net/bluetooth/hci_sync.c,1,hci_dev_close_sync,,,,
1bb51491ca5df96a5f724899d1dbb87afda61419,net/bluetooth/hci_core.c,2,hci_dev_do_close; hci_unregister_dev,,,,
1bb51491ca5df96a5f724899d1dbb87afda61419,drivers/bluetooth/hci_vhci.c,1,vhci_release,,,,
1bb51491ca5df96a5f724899d1dbb87afda61419,mm/kasan/report.c,2,kasan_report; print_address_description,,,,
1bb51491ca5df96a5f724899d1dbb87afda61419,mm/slub.c,2,slab_free_freelist_hook; slab_free_hook,,,,
01383b29d139cf9c9f9d9bd6e9947474ffe657a6,mm/gup.c,9,__get_user_pages; __get_user_pages_locked; __gup_longterm_locked; get_user_pages_fast; gup_must_unshare; gup_put_folio; internal_get_user_pages_fast; sanity_check_pinned_pages; try_grab_folio,,,,
01383b29d139cf9c9f9d9bd6e9947474ffe657a6,fs/splice.c,3,__do_sys_vmsplice; iter_to_pipe; vmsplice_to_pipe,,,,
01383b29d139cf9c9f9d9bd6e9947474ffe657a6,lib/iov_iter.c,2,__iov_iter_get_pages_alloc; iov_iter_get_pages2,,,,
01383b29d139cf9c9f9d9bd6e9947474ffe657a6,mm/internal.h,2,gup_put_folio; try_grab_folio,,,,
01383b29d139cf9c9f9d9bd6e9947474ffe657a6,mm/memory.c,2,__handle_mm_fault; handle_mm_fault,,,,
08d09127d5fca845e6d94dea344c5b758bc45615,net/rxrpc/sendmsg.c,3,rxrpc_do_sendmsg; rxrpc_queue_packet; rxrpc_send_data,,,,
08d09127d5fca845e6d94dea344c5b758bc45615,net/rxrpc/af_rxrpc.c,1,rxrpc_sendmsg,,,,
08d09127d5fca845e6d94dea344c5b758bc45615,net/rxrpc/ar-internal.h,2,,rxrpc_call; rxrpc_sock,,,
08d09127d5fca845e6d94dea344c5b758bc45615,kernel/locking/mutex.c,2,__mutex_unlock_slowpath; mutex_unlock,,,,
08d09127d5fca845e6d94dea344c5b758bc45615,kernel/locking/lockdep.c,2,lock_release; print_unlock_imbalance_bug,,,,
08d09127d5fca845e6d94dea344c5b758bc45615,include/linux/mutex.h,1,,mutex,,,
19a04b43c75ed1092021010419b5e560a8172c4f,drivers/hid/hidraw.c,5,hidraw_connect; hidraw_disconnect; hidraw_report_event,hidraw; hidraw_list,,,
19a04b43c75ed1092021010419b5e560a8172c4f,drivers/hid/hid-core.c,4,hid_input_report; hid_report_raw_event,hid_device; hid_report,,,
19a04b43c75ed1092021010419b5e560a8172c4f,mm/util.c,1,kmemdup,,,,
1a201ce4f0f4ab2f165b93d0ce5c15ebe1a5b321,mm/madvise.c,4,anon_vma_name_alloc; anon_vma_name_free; replace_anon_vma_name,anon_vma_name,,,
1a201ce4f0f4ab2f165b93d0ce5c15ebe1a5b321,mm/slab_common.c,3,__do_kmalloc_node; __kmalloc; kmem_cache_free,,,,
1a201ce4f0f4ab2f165b93d0ce5c15ebe1a5b321,kernel/sys.c,2,__do_sys_prctl; prctl_set_vma,,,,
1a201ce4f0f4ab2f165b93d0ce5c15ebe1a5b321,include/linux/slab.h,2,kfree; kmalloc,,,,
1a201ce4f0f4ab2f165b93d0ce5c15ebe1a5b321,mm/rmap.c,2,anon_vma_alloc; anon_vma_free,,,,
1bc76a5779300075e3466a0e2abcd753df212779,drivers/bluetooth/hci_h5.c,5,h5_close; h5_open; h5_recv,h5; hci_uart,,,
1bc76a5779300075e3466a0e2abcd753df212779,drivers/base/power/runtime.c,3,__pm_runtime_resume; pm_runtime_get; pm_runtime_put,,,,
1bc76a5779300075e3466a0e2abcd753df212779,drivers/bluetooth/hci_ldisc.c,2,hci_uart_send_frame; hci_uart_tty_receive,,,,
1bc76a5779300075e3466a0e2abcd753df212779,include/linux/pm_runtime.h,2,,,,RPM_ASYNC; RPM_GET_PUT,
1bc76a5779300075e3466a0e2abcd753df212779,include/linux/instrumented.h,1,instrument_atomic_read_write,,,,
1bc76a5779300075e3466a0e2abcd753df212779,include/linux/atomic/atomic-instrumented.h,1,atomic_inc,,,,
1bef50bdd9622a1969608d1090b2b4a588d0c6ac,fs/open.c,2,filp_close,file,,,
1bef50bdd9622a1969608d1090b2b4a588d0c6ac,fs/file.c,3,close_fd; put_files_struct,files_struct,,,
1bef50bdd9622a1969608d1090b2b4a588d0c6ac,include/linux/instrumented.h,1,instrument_atomic_read,,,,
1bef50bdd9622a1969608d1090b2b4a588d0c6ac,include/asm-generic/atomic-instrumented.h,1,atomic64_read,,,,
1bef50bdd9622a1969608d1090b2b4a588d0c6ac,include/asm-generic/atomic-long.h,1,atomic_long_read,,,,
1bef50bdd9622a1969608d1090b2b4a588d0c6ac,mm/kasan/report.c,2,__kasan_report; kasan_report,,,,
1bef50bdd9622a1969608d1090b2b4a588d0c6ac,mm/kasan/generic.c,2,check_memory_region; check_memory_region_inline,,,,
2482c46517c04822f40780fde741031bf9493450,drivers/net/ieee802154/atusb.c,5,atusb_alloc_urbs; atusb_disconnect; atusb_free_urbs; atusb_probe,atusb,,,
2482c46517c04822f40780fde741031bf9493450,drivers/usb/core/urb.c,3,usb_alloc_urb; usb_free_urb,urb,,,
2482c46517c04822f40780fde741031bf9493450,mm/slab.h,2,kfree; kmalloc,,,,
2482c46517c04822f40780fde741031bf9493450,mm/slub.c,2,kmem_cache_alloc; kmem_cache_free,,,,
2a42bcdee55085e729aa4e472bf86adf2036ad40,fs/dcache.c,6,d_walk; do_one_tree; shrink_dcache_for_umount; umount_check,dentry; mount,,,
2a42bcdee55085e729aa4e472bf86adf2036ad40,fs/hugetlbfs/inode.c,2,hugetlbfs_evict_inode,hugetlbfs_fs_context,,,
2a42bcdee55085e729aa4e472bf86adf2036ad40,fs/super.c,3,deactivate_locked_super; kill_anon_super; kill_litter_super,,,,
2a42bcdee55085e729aa4e472bf86adf2036ad40,fs/namespace.c,2,__cleanup_mnt; cleanup_mnt,,,,
2a42bcdee55085e729aa4e472bf86adf2036ad40,include/linux/dcache.h,2,,dentry_operations; qstr,,,
2dbce17f865f34c37da63de733f31001f293d78f,fs/dcache.c,7,__dentry_kill; d_walk; do_one_tree; shrink_dcache_for_umount; umount_check,dentry; mount,,,
2dbce17f865f34c37da63de733f31001f293d78f,fs/super.c,3,deactivate_locked_super; generic_shutdown_super; kill_anon_super,,,,
2dbce17f865f34c37da63de733f31001f293d78f,fs/namespace.c,2,__cleanup_mnt; cleanup_mnt,,,,
2dbce17f865f34c37da63de733f31001f293d78f,fs/sysfs/mount.c,1,sysfs_kill_sb,,,,
32577e96d88447ded2d3b76d71254fb855245837,drivers/video/fbdev/core/bitblit.c,3,bit_putcs; bit_putcs_aligned; bit_putcs_unaligned,,,,
32577e96d88447ded2d3b76d71254fb855245837,include/linux/fb.h,3,__fb_pad_aligned_buffer,fb_info; fb_var_screeninfo,,,
32577e96d88447ded2d3b76d71254fb855245837,drivers/video/fbdev/core/fbcon.c,2,fbcon_putcs,fbcon_ops,,,
32577e96d88447ded2d3b76d71254fb855245837,drivers/tty/vt/vt.c,3,con_flush; do_con_write,vc_data,,,
32577e96d88447ded2d3b76d71254fb855245837,mm/kasan/report.c,2,kasan_report; print_address_description,,,,
32c85d199d85c11202246570956a2cbe272f235a,net/wireless/reg.c,8,crda_timeout_work; is_user_regdom_saved; restore_alpha2; restore_regulatory_settings,ieee80211_regdomain; regulatory_request,cfg80211_regdomain; user_alpha2,,
32c85d199d85c11202246570956a2cbe272f235a,net/wireless/core.c,2,cfg80211_assign_cookie; cfg80211_rdev_free_wowlan,,,,
32c85d199d85c11202246570956a2cbe272f235a,kernel/panic.c,2,__warn; panic,,,,
32c85d199d85c11202246570956a2cbe272f235a,lib/dump_stack.c,1,dump_stack,,,,
32c85d199d85c11202246570956a2cbe272f235a,arch/x86/kernel/traps.c,2,do_error_trap; do_invalid_op,,,,
32c85d199d85c11202246570956a2cbe272f235a,kernel/workqueue.c,1,process_one_work,,,,
33e08264ba252fcf3ed89b69fd088ac976363535,fs/udf/inode.c,8,udf_do_extend_file; udf_do_extend_final_block; udf_extend_file; udf_get_block; udf_setsize; udf_update_extents,extent_position; udf_inode_info,,,
33e08264ba252fcf3ed89b69fd088ac976363535,fs/udf/file.c,1,udf_setattr,,,,
33e08264ba252fcf3ed89b69fd088ac976363535,fs/udf/udf_i.h,2,,extent_position; udf_inode_info,,,
33e08264ba252fcf3ed89b69fd088ac976363535,fs/udf/udf_sb.h,4,,,,UDF_CLEAR_FLAG; UDF_QUERY_FLAG; UDF_SB; UDF_SET_FLAG,
35ca150acc791b7283bb643a0edbbc185aa4a69e,net/smc/smc_ib.c,6,smc_nl_handle_smcr_dev; smc_nl_prep_smcr_dev; smc_set_pci_values; smcr_nl_get_device,smc_ib_device; smc_pci_dev,,,
35ca150acc791b7283bb643a0edbbc185aa4a69e,net/smc/smc_core.h,2,smc_set_pci_values,smc_pci_dev,,,
35ca150acc791b7283bb643a0edbbc185aa4a69e,net/smc/smc_pnet.c,3,smc_pnetid_by_table_ib; smc_pnetid_by_table_smcd,smc_pnetentry,,,
35dd38010e383ee37d27b39f6b50eb25b4c92dd2,kernel/workqueue.c,6,__flush_work; __queue_work; flush_workqueue,pool_workqueue; worker_pool; workqueue_struct,,,
35dd38010e383ee37d27b39f6b50eb25b4c92dd2,drivers/usb/core/hub.c,4,hub_event; kick_hub_wq; usb_kick_hub_wq,usb_hub,,,
35dd38010e383ee37d27b39f6b50eb25b4c92dd2,drivers/media/usb/siano/smsusb.c,2,smsusb_onresponse; smsusb_probe,,,,
38efa4618c3379cf98642b9379d6e340b14d2702,fs/io_uring.c,11,__io_arm_poll_handler; io_arm_poll_handler; io_do_iopoll; io_iopoll_try_reap_events; io_poll_check_events; io_poll_wake,io_kiocb; io_poll_iocb; io_ring_ctx,poll_refs,IO_POLL_REF_MASK,
39b560f8c5d46a5c107b83c6a1e8ae4051826de0,net/ethtool/pse-pd.c,4,pse_get_pse_attributes; pse_prepare_data,pse_control_status; pse_reply_data,,,
39b560f8c5d46a5c107b83c6a1e8ae4051826de0,net/ethtool/netlink.c,4,ethnl_default_dump_one; ethnl_default_dumpit,ethnl_reply_data; ethnl_req_info,,,
39b560f8c5d46a5c107b83c6a1e8ae4051826de0,include/linux/ethtool.h,2,,ethtool_ops; phy_device,,,
39b560f8c5d46a5c107b83c6a1e8ae4051826de0,net/netlink/af_netlink.c,2,__netlink_dump_start; netlink_dump,,,,
3ac451d171eed4f6027b4c46176f6eda99e8547b,fs/fcntl.c,5,f_getown; kill_fasync; kill_fasync_rcu,f_owner_ex; fasync_struct,,,
3ac451d171eed4f6027b4c46176f6eda99e8547b,drivers/input/evdev.c,3,__pass_event; evdev_pass_values,evdev_client,,,
3ac451d171eed4f6027b4c46176f6eda99e8547b,kernel/locking/lockdep.c,3,__lock_acquire; mark_usage; print_irq_inversion_bug,,,,
3ac451d171eed4f6027b4c46176f6eda99e8547b,kernel/locking/spinlock.c,2,_raw_read_lock; _raw_spin_lock,,,,
3ac451d171eed4f6027b4c46176f6eda99e8547b,include/linux/spinlock.h,2,,,,read_lock; spin_lock,
4894a6d412735394296e80976329c1a6848acc14,fs/file_table.c,4,alloc_empty_backing_file; file_free; init_file,backing_file,,,
4894a6d412735394296e80976329c1a6848acc14,fs/overlayfs/file.c,3,ovl_open_realfile; ovl_real_fdget; ovl_splice_read,,,,
4894a6d412735394296e80976329c1a6848acc14,mm/slub.c,3,kmem_cache_free; slab_free_freelist_hook; slab_free_hook,,,,
4894a6d412735394296e80976329c1a6848acc14,mm/kasan/report.c,2,kasan_report_invalid_free; print_report,,,,
4894a6d412735394296e80976329c1a6848acc14,include/linux/slab.h,1,kmem_cache_free,,,,
49b6f675bead6969f913a3f7dcef4d28fdd13296,mm/mmap.c,11,__vm_munmap; do_vmi_align_munmap; do_vmi_munmap; unmap_region; validate_mm; vma_expand; vma_merge; vma_shrink,vm_area_struct; vma_iterator; vma_prepare,,,
49b6f675bead6969f913a3f7dcef4d28fdd13296,mm/internal.h,3,vma_iter_load; vma_iter_prealloc; vma_iter_store,,,,
49b6f675bead6969f913a3f7dcef4d28fdd13296,include/linux/mm_types.h,2,,vm_area_struct; vma_iterator,,,
49b6f675bead6969f913a3f7dcef4d28fdd13296,include/linux/mm.h,2,vm_flags_init; vm_flags_reset,,,,
4ed0d6eea4561854b366170155a78652da4cef29,drivers/usb/usbip/vhci_hcd.c,7,dump_port_status_diff; rh_port_connect; rh_port_disconnect; vhci_hub_control; vhci_hub_status,vhci_device; vhci_hcd,,,
4ed0d6eea4561854b366170155a78652da4cef29,drivers/usb/core/hcd.c,2,rh_call_control; rh_urb_enqueue,,,,
4ed0d6eea4561854b366170155a78652da4cef29,lib/ubsan.c,2,__ubsan_handle_shift_out_of_bounds,shift_out_of_bounds_data,,,
52eac4b79cfb13db9907627c1afc185252168cdc,sound/usb/midi.c,8,__snd_usbmidi_create; find_usb_ms_endpoint_descriptor; snd_usbmidi_create_endpoints; snd_usbmidi_get_ms_info,snd_usb_midi; snd_usb_midi_endpoint_info; usb_ms_endpoint_descriptor; usb_ms_header_descriptor,,,
52eac4b79cfb13db9907627c1afc185252168cdc,sound/usb/quirks.c,2,create_any_midi_quirk; snd_usb_create_quirk,,,,
52eac4b79cfb13db9907627c1afc185252168cdc,sound/usb/card.c,1,usb_audio_probe,,,,
602383e46c337fd7a0b8346ee047fe2778b76647,fs/fcntl.c,4,kill_fasync; kill_fasync_rcu; send_sigurg,fasync_struct,,,
602383e46c337fd7a0b8346ee047fe2778b76647,net/core/sock.c,3,lock_sock; release_sock; sk_send_sigurg,,,,
602383e46c337fd7a0b8346ee047fe2778b76647,kernel/locking/lockdep.c,3,check_usage_backwards; mark_lock_irq; print_irq_inversion_bug,,,,
602383e46c337fd7a0b8346ee047fe2778b76647,kernel/locking/spinlock.c,1,_raw_spin_lock_irqsave,,,,
602383e46c337fd7a0b8346ee047fe2778b76647,drivers/input/evdev.c,3,evdev_events; evdev_pass_values,evdev_client,,,
637351e3088fc2aed419d941674f2774f4162ea2,drivers/tty/vt/vt.c,5,con_font_get; con_font_op; do_con_write,console_font_op; vc_data,,,
637351e3088fc2aed419d941674f2774f4162ea2,mm/usercopy.c,3,__check_object_size; check_heap_object; usercopy_abort,,,,
637351e3088fc2aed419d941674f2774f4162ea2,include/linux/uaccess.h,2,__copy_to_user; copy_to_user,,,,
637351e3088fc2aed419d941674f2774f4162ea2,include/linux/thread_info.h,2,check_copy_size; check_object_size,,,,
637351e3088fc2aed419d941674f2774f4162ea2,fs/ioctl.c,2,do_vfs_ioctl; vfs_ioctl,,,,
67d5dc5f84651b05fc3c2cb3d163037f414a10f4,mm/page_alloc.c,6,__alloc_pages_nodemask; alloc_pages_current; get_page_from_freelist; zone_watermark_ok,alloc_context; zone,,,
67d5dc5f84651b05fc3c2cb3d163037f414a10f4,mm/slab_common.c,2,kmalloc_order; kmalloc_order_trace,,,,
67d5dc5f84651b05fc3c2cb3d163037f414a10f4,mm/mempolicy.c,1,alloc_pages_current,,,,
67d5dc5f84651b05fc3c2cb3d163037f414a10f4,net/qrtr/tun.c,2,qrtr_tun_write_iter,qrtr_tun,,,
67d5dc5f84651b05fc3c2cb3d163037f414a10f4,include/linux/gfp.h,2,alloc_pages,,,__GFP_*,
6922c8c31f1fdd120d1cef3f58b319b6dd1d8c00,drivers/misc/vmw_vmci/vmci_queue_pair.c,8,qp_broker_alloc; qp_broker_create; qp_host_get_user_memory; qp_host_register_user_memory; qp_release_pages,qp_broker_entry; vmci_qp_page_store; vmci_queue,,,
6922c8c31f1fdd120d1cef3f58b319b6dd1d8c00,include/linux/mm.h,2,compound_head; put_page,,,,
6922c8c31f1fdd120d1cef3f58b319b6dd1d8c00,include/linux/page-flags.h,3,PageCompound; PageTail; compound_head,,,,
6922c8c31f1fdd120d1cef3f58b319b6dd1d8c00,drivers/misc/vmw_vmci/vmci_queue_pair.h,1,,,,VMCI_QP_PAGESTORE_IS_WELLFORMED,
699e4f546c33df9781a67891d42766bbbe3ca30b,fs/fuse/dir.c,4,fuse_dentry_settime; fuse_invalidate_entry; fuse_invalidate_entry_cache; fuse_reverse_inval_entry,,,,
699e4f546c33df9781a67891d42766bbbe3ca30b,fs/fuse/fuse_i.h,2,,fuse_conn; fuse_inode,,,
699e4f546c33df9781a67891d42766bbbe3ca30b,include/linux/fs.h,3,inode_lock; inode_unlock,inode,,,
699e4f546c33df9781a67891d42766bbbe3ca30b,kernel/locking/lockdep.c,3,check_deadlock; print_deadlock_bug; validate_chain,,,,
699e4f546c33df9781a67891d42766bbbe3ca30b,kernel/locking/rwsem.c,2,down_write; up_write,,,,
6e96f5bd56bfecdaa0bfeaf2695a25cc80bfbd9a,net/netfilter/ipset/ip_set_core.c,4,ip_set_comment_free; ip_set_comment_uget; ip_set_init_comment; ip_set_put_comment,,,,
6e96f5bd56bfecdaa0bfeaf2695a25cc80bfbd9a,include/linux/netfilter/ipset/ip_set.h,3,,ip_set_comment; ip_set_comment_rcu,,SET_WITH_COMMENT,
6e96f5bd56bfecdaa0bfeaf2695a25cc80bfbd9a,lib/string.c,1,strlen,,,,
6e96f5bd56bfecdaa0bfeaf2695a25cc80bfbd9a,net/netfilter/ipset/ip_set_hash_gen.h,2,mtype_ahash_destroy; mtype_ext_cleanup,,,,
75a2a727e4636c7a34dbd49197b15c3de92a8f7f,mm/hugetlb.c,9,follow_hugetlb_page; hugetlb_fault; hugetlb_no_page; hugetlb_reserve_pages; hugetlb_unreserve_pages; hugetlb_wp,hstate; hugepage_subpool; resv_map,,,
75a2a727e4636c7a34dbd49197b15c3de92a8f7f,mm/memory.c,1,__access_remote_vm,,,,
75a2a727e4636c7a34dbd49197b15c3de92a8f7f,kernel/ptrace.c,2,ptrace_access_vm; ptrace_request,,,,
75a2a727e4636c7a34dbd49197b15c3de92a8f7f,arch/x86/kernel/ptrace.c,1,arch_ptrace,,,,
7f34dec8b4c3be61baad2f552b05d2011d64ae87,drivers/media/v4l2-core/v4l2-ctrls.c,8,set_ctrl; set_ctrl_lock; std_validate; v4l2_s_ctrl; validate_new,v4l2_ctrl; v4l2_ctrl_handler; v4l2_ctrl_ptr,,,
7f34dec8b4c3be61baad2f552b05d2011d64ae87,lib/ubsan.c,3,__ubsan_handle_shift_out_of_bounds; ubsan_epilogue,shift_out_of_bounds_data,,,
8d31c0d56f794feb72c2d359795c74908dab34c0,net/ethtool/bitset.c,7,ethnl_bitmap32_clear; ethnl_bitmap32_not_zero; ethnl_bitmap32_test_bit; ethnl_bitmap32_update; ethnl_compact_sanity_checks; ethnl_update_bitset32; ethnl_update_bitset32_verbose,,,,
8d31c0d56f794feb72c2d359795c74908dab34c0,net/ethtool/linkmodes.c,2,ethnl_set_linkmodes; ethnl_update_linkmodes,,,,
8d31c0d56f794feb72c2d359795c74908dab34c0,include/linux/ethtool.h,1,,ethtool_link_settings,,,
8dc7a6aed7b8ead4c982ecdf2cd1ea5a4c3b57bb,fs/attr.c,3,may_setattr; notify_change; setattr_prepare,,,,
8dc7a6aed7b8ead4c982ecdf2cd1ea5a4c3b57bb,fs/inode.c,3,__file_remove_privs; __remove_privs; file_modified_flags,,,,
8dc7a6aed7b8ead4c982ecdf2cd1ea5a4c3b57bb,fs/fuse/file.c,3,fuse_file_fallocate,fuse_file; fuse_inode,,,
8dc7a6aed7b8ead4c982ecdf2cd1ea5a4c3b57bb,fs/open.c,1,vfs_fallocate,,,,
8dc7a6aed7b8ead4c982ecdf2cd1ea5a4c3b57bb,include/linux/fs.h,2,,file; iattr,,,
ac6fc97113de554dc57614c3ffa4c6a2c2668a97,drivers/hid/hid-core.c,6,hid_field_extract; hid_input_fetch_field; hid_process_report; hid_report_raw_event; hid_snto32; snto32,,,,
ac6fc97113de554dc57614c3ffa4c6a2c2668a97,include/linux/hid.h,3,,hid_device; hid_field; hid_report,,,
ac6fc97113de554dc57614c3ffa4c6a2c2668a97,lib/ubsan.c,1,__ubsan_handle_shift_out_of_bounds,,,,
b36d7e444fe532685b683ae7980f4e3a184f0ad8,net/ethtool/bitset.c,7,ethnl_bitmap32_not_zero; ethnl_bitmap32_test_bit; ethnl_bitmap32_update; ethnl_compact_sanity_checks; ethnl_update_bitset32; ethnl_update_bitset32_verbose,ethnl_req_info,,,
b36d7e444fe532685b683ae7980f4e3a184f0ad8,net/ethtool/linkmodes.c,3,ethnl_set_linkmodes; ethnl_update_linkmodes,linkmodes_reply_data,,,
b36d7e444fe532685b683ae7980f4e3a184f0ad8,net/netlink/genetlink.c,2,genl_family_rcv_msg_doit; genl_rcv_msg,,,,
b5b251b9bcc4653c39164dfee969dafb903ae25e,drivers/usb/gadget/udc/dummy_hcd.c,6,dummy_hub_control; handle_control_request; rh_call_control,dummy_ep; dummy_hcd; dummy_request,,,
b5b251b9bcc4653c39164dfee969dafb903ae25e,drivers/usb/core/hcd.c,4,rh_call_control; rh_urb_enqueue; usb_hcd_submit_urb,usb_hcd,,,
b5b251b9bcc4653c39164dfee969dafb903ae25e,lib/ubsan.c,3,__ubsan_handle_shift_out_of_bounds; ubsan_epilogue,shift_out_of_bounds_data,,,
b5ecc684bb9e49db213e88f69d4ce80f7e20238d,net/nfc/nci/core.c,5,__nci_request; nci_request; nci_set_local_general_bytes; nci_start_poll,nci_dev,,,
b5ecc684bb9e49db213e88f69d4ce80f7e20238d,net/nfc/netlink.c,2,nfc_genl_start_poll,nfc_genl_data,,,
b5ecc684bb9e49db213e88f69d4ce80f7e20238d,net/nfc/core.c,2,nfc_start_poll,,nfc_devlist_mutex,,
b5ecc684bb9e49db213e88f69d4ce80f7e20238d,drivers/nfc/virtual_ncidev.c,2,virtual_nci_close,,nci_mutex,,
b929091c762f0a3060a9941dcacfed0c3b4a903d,net/can/j1939/socket.c,4,j1939_sk_errqueue; j1939_sk_queue_activate_next; j1939_sk_queue_activate_next_locked; j1939_sk_queue_drop_all,,,,
b929091c762f0a3060a9941dcacfed0c3b4a903d,net/can/j1939/transport.c,5,__j1939_session_cancel; j1939_session_activate; j1939_session_list_lock; j1939_session_list_unlock; j1939_tp_rxtimer,,,,
b929091c762f0a3060a9941dcacfed0c3b4a903d,net/can/j1939/main.c,1,j1939_sk_netdev_event_netdown,,,,
b929091c762f0a3060a9941dcacfed0c3b4a903d,include/linux/spinlock.h,2,,,,raw_spin_lock_bh; raw_spin_unlock_bh,
b96fbfdb1cf23b90ac7ee98b9c66235110e4a943,include/net/red.h,4,red_check_params; red_maxp; red_set_parms,red_parms,,,
b96fbfdb1cf23b90ac7ee98b9c66235110e4a943,net/sched/sch_sfq.c,4,sfq_change; sfq_init,red_parms; sfq_sched_data,,,
b96fbfdb1cf23b90ac7ee98b9c66235110e4a943,lib/ubsan.c,3,__ubsan_handle_shift_out_of_bounds; ubsan_epilogue,shift_out_of_bounds_data,,,
bf7780df648105d40e1fdbb0566defda3605ed93,include/linux/skbuff.h,5,__skb_pull; skb_mac_header; skb_reset_mac_header,sk_buff; skb_shared_info,,,
bf7780df648105d40e1fdbb0566defda3605ed93,net/core/gro.c,2,skb_eth_gso_segment; skb_mac_gso_segment,,,,
bf7780df648105d40e1fdbb0566defda3605ed93,net/core/dev.c,3,__skb_gso_segment; validate_xmit_skb; validate_xmit_skb_list,,,,
bf7780df648105d40e1fdbb0566defda3605ed93,net/sched/sch_generic.c,1,sch_direct_xmit,,,,
bf7780df648105d40e1fdbb0566defda3605ed93,net/packet/af_packet.c,2,packet_sendmsg; packet_snd,,,,
ca2299cf11b3e3d3d0f44ac479410a14eecbd326,lib/idr.c,5,idr_alloc; idr_alloc_u32; idr_find; idr_remove,idr,,,
